LECROYHDO6104,19236,Histogram
Segments,1,SegmentSize,500
Segment,TrigTime,TimeSinceSegment1
#1,23-Mar-2018 10:00:56,0                 
Time,Ampl
-8e-006,0
-4e-006,0
2.372e-020,0
4e-006,0
8e-006,0
1.2e-005,0
1.6e-005,0
2e-005,0
2.4e-005,0
2.8e-005,0
3.2e-005,0
3.6e-005,0
4e-005,0
4.4e-005,0
4.8e-005,0
5.2e-005,0
5.6e-005,0
6e-005,0
6.4e-005,0
6.8e-005,0
7.2e-005,0
7.6e-005,0
8e-005,0
8.4e-005,0
8.8e-005,0
9.2e-005,0
9.6e-005,0
0.0001,0
0.000104,0
0.000108,0
0.000112,0
0.000116,0
0.00012,0
0.000124,0
0.000128,0
0.000132,0
0.000136,0
0.00014,0
0.000144,0
0.000148,0
0.000152,0
0.000156,0
0.00016,0
0.000164,0
0.000168,0
0.000172,0
0.000176,0
0.00018,0
0.000184,0
0.000188,0
0.000192,1
0.000196,0
0.0002,0
0.000204,0
0.000208,0
0.000212,1
0.000216,0
0.00022,4
0.000224,5
0.000228,13
0.000232,28
0.000236,58
0.00024,85
0.000244,142
0.000248,240
0.000252,298
0.000256,0
0.00026,317
0.000264,370
0.000268,441
0.000272,603
0.000276,642
0.00028,622
0.000284,718
0.000288,693
0.000292,736
0.000296,0
0.0003,851
0.000304,824
0.000308,830
0.000312,758
0.000316,788
0.00032,863
0.000324,916
0.000328,864
0.000332,944
0.000336,0
0.00034,970
0.000344,924
0.000348,781
0.000352,812
0.000356,806
0.00036,669
0.000364,568
0.000368,530
0.000372,537
0.000376,0
0.00038,351
0.000384,357
0.000388,390
0.000392,379
0.000396,301
0.0004,269
0.000404,257
0.000408,243
0.000412,209
0.000416,0
0.00042,189
0.000424,162
0.000428,158
0.000432,157
0.000436,146
0.00044,84
0.000444,99
0.000448,77
0.000452,75
0.000456,0
0.00046,78
0.000464,62
0.000468,58
0.000472,55
0.000476,41
0.00048,34
0.000484,36
0.000488,30
0.000492,36
0.000496,0
0.0005,17
0.000504,28
0.000508,24
0.000512,17
0.000516,20
0.00052,15
0.000524,12
0.000528,10
0.000532,15
0.000536,0
0.00054,13
0.000544,14
0.000548,10
0.000552,16
0.000556,13
0.00056,12
0.000564,20
0.000568,23
0.000572,24
0.000576,0
0.00058,24
0.000584,18
0.000588,21
0.000592,29
0.000596,28
0.0006,38
0.000604,31
0.000608,54
0.000612,44
0.000616,0
0.00062,45
0.000624,57
0.000628,66
0.000632,80
0.000636,73
0.00064,82
0.000644,88
0.000648,85
0.000652,105
0.000656,0
0.00066,105
0.000664,126
0.000668,108
0.000672,100
0.000676,89
0.00068,119
0.000684,106
0.000688,109
0.000692,121
0.000696,0
0.0007,116
0.000704,97
0.000708,113
0.000712,109
0.000716,115
0.00072,112
0.000724,102
0.000728,103
0.000732,81
0.000736,0
0.00074,82
0.000744,89
0.000748,78
0.000752,74
0.000756,71
0.00076,95
0.000764,69
0.000768,59
0.000772,49
0.000776,0
0.00078,53
0.000784,40
0.000788,35
0.000792,33
0.000796,35
0.0008,38
0.000804,23
0.000808,36
0.000812,31
0.000816,0
0.00082,35
0.000824,25
0.000828,14
0.000832,24
0.000836,14
0.00084,16
0.000844,11
0.000848,10
0.000852,13
0.000856,0
0.00086,12
0.000864,11
0.000868,12
0.000872,9
0.000876,8
0.00088,6
0.000884,5
0.000888,7
0.000892,4
0.000896,0
0.0009,8
0.000904,2
0.000908,6
0.000912,10
0.000916,3
0.00092,2
0.000924,3
0.000928,3
0.000932,3
0.000936,0
0.00094,8
0.000944,5
0.000948,10
0.000952,4
0.000956,5
0.00096,5
0.000964,2
0.000968,5
0.000972,6
0.000976,0
0.00098,8
0.000984,6
0.000988,9
0.000992,15
0.000996,10
0.001,13
0.001004,12
0.001008,14
0.001012,10
0.001016,0
0.00102,8
0.001024,12
0.001028,11
0.001032,19
0.001036,10
0.00104,12
0.001044,14
0.001048,20
0.001052,20
0.001056,0
0.00106,15
0.001064,16
0.001068,17
0.001072,18
0.001076,25
0.00108,13
0.001084,21
0.001088,20
0.001092,24
0.001096,0
0.0011,18
0.001104,15
0.001108,19
0.001112,21
0.001116,13
0.00112,9
0.001124,11
0.001128,11
0.001132,15
0.001136,0
0.00114,14
0.001144,18
0.001148,12
0.001152,7
0.001156,5
0.00116,13
0.001164,8
0.001168,4
0.001172,10
0.001176,0
0.00118,5
0.001184,7
0.001188,11
0.001192,6
0.001196,3
0.0012,6
0.001204,7
0.001208,4
0.001212,1
0.001216,0
0.00122,4
0.001224,6
0.001228,5
0.001232,3
0.001236,1
0.00124,7
0.001244,4
0.001248,2
0.001252,0
0.001256,0
0.00126,0
0.001264,2
0.001268,1
0.001272,4
0.001276,0
0.00128,0
0.001284,3
0.001288,2
0.001292,0
0.001296,0
0.0013,2
0.001304,0
0.001308,0
0.001312,0
0.001316,0
0.00132,1
0.001324,1
0.001328,0
0.001332,1
0.001336,0
0.00134,0
0.001344,2
0.001348,1
0.001352,1
