LECROYHDO6104,19236,Histogram
Segments,1,SegmentSize,456
Segment,TrigTime,TimeSinceSegment1
#1,23-Mar-2018 14:09:01,0                 
Time,Ampl
0.00061,114
0.00062,152
0.00063,74
0.00064,80
0.00065,60
0.00066,74
0.00067,23
0.00068,34
0.00069,29
0.0007,26
0.00071,26
0.00072,24
0.00073,13
0.00074,23
0.00075,19
0.00076,27
0.00077,20
0.00078,56
0.00079,34
0.0008,39
0.00081,47
0.00082,115
0.00083,100
0.00084,112
0.00085,136
0.00086,222
0.00087,161
0.00088,168
0.00089,223
0.0009,323
0.00091,261
0.00092,284
0.00093,248
0.00094,358
0.00095,210
0.00096,180
0.00097,196
0.00098,300
0.00099,166
0.001,141
0.00101,122
0.00102,187
0.00103,115
0.00104,89
0.00105,113
0.00106,99
0.00107,58
0.00108,78
0.00109,63
0.0011,100
0.00111,44
0.00112,47
0.00113,41
0.00114,53
0.00115,32
0.00116,23
0.00117,26
0.00118,24
0.00119,29
0.0012,22
0.00121,19
0.00122,34
0.00123,13
0.00124,16
0.00125,22
0.00126,15
0.00127,8
0.00128,14
0.00129,10
0.0013,35
0.00131,26
0.00132,22
0.00133,17
0.00134,31
0.00135,39
0.00136,33
0.00137,33
0.00138,56
0.00139,54
0.0014,68
0.00141,48
0.00142,85
0.00143,61
0.00144,66
0.00145,65
0.00146,89
0.00147,75
0.00148,49
0.00149,51
0.0015,75
0.00151,58
0.00152,40
0.00153,39
0.00154,60
0.00155,29
0.00156,23
0.00157,40
0.00158,47
0.00159,26
0.0016,21
0.00161,16
0.00162,22
0.00163,20
0.00164,18
0.00165,17
0.00166,39
0.00167,9
0.00168,11
0.00169,17
0.0017,22
0.00171,10
0.00172,14
0.00173,3
0.00174,13
0.00175,8
0.00176,9
0.00177,9
0.00178,10
0.00179,18
0.0018,9
0.00181,11
0.00182,12
0.00183,7
0.00184,4
0.00185,13
0.00186,20
0.00187,7
0.00188,21
0.00189,11
0.0019,20
0.00191,17
0.00192,10
0.00193,14
0.00194,28
0.00195,13
0.00196,21
0.00197,24
0.00198,24
0.00199,13
0.002,19
0.00201,16
0.00202,25
0.00203,19
0.00204,12
0.00205,12
0.00206,12
0.00207,19
0.00208,9
0.00209,7
0.0021,10
0.00211,8
0.00212,9
0.00213,10
0.00214,8
0.00215,7
0.00216,6
0.00217,4
0.00218,5
0.00219,7
0.0022,7
0.00221,5
0.00222,6
0.00223,5
0.00224,6
0.00225,7
0.00226,7
0.00227,0
0.00228,3
0.00229,5
0.0023,0
0.00231,2
0.00232,2
0.00233,5
0.00234,5
0.00235,3
0.00236,10
0.00237,7
0.00238,5
0.00239,1
0.0024,4
0.00241,2
0.00242,6
0.00243,1
0.00244,6
0.00245,4
0.00246,9
0.00247,6
0.00248,5
0.00249,9
0.0025,10
0.00251,2
0.00252,3
0.00253,5
0.00254,3
0.00255,7
0.00256,7
0.00257,5
0.00258,6
0.00259,3
0.0026,2
0.00261,2
0.00262,4
0.00263,2
0.00264,5
0.00265,4
0.00266,7
0.00267,5
0.00268,2
0.00269,4
0.0027,5
0.00271,6
0.00272,3
0.00273,2
0.00274,1
0.00275,1
0.00276,2
0.00277,2
0.00278,3
0.00279,2
0.0028,0
0.00281,1
0.00282,1
0.00283,1
0.00284,1
0.00285,0
0.00286,5
0.00287,3
0.00288,4
0.00289,0
0.0029,2
0.00291,4
0.00292,3
0.00293,4
0.00294,2
0.00295,2
0.00296,2
0.00297,4
0.00298,5
0.00299,2
0.003,0
0.00301,1
0.00302,3
0.00303,1
0.00304,2
0.00305,2
0.00306,2
0.00307,1
0.00308,3
0.00309,1
0.0031,0
0.00311,1
0.00312,3
0.00313,2
0.00314,0
0.00315,1
0.00316,1
0.00317,1
0.00318,3
0.00319,0
0.0032,0
0.00321,1
0.00322,1
0.00323,0
0.00324,0
0.00325,1
0.00326,1
0.00327,1
0.00328,1
0.00329,1
0.0033,0
0.00331,2
0.00332,0
0.00333,0
0.00334,1
0.00335,1
0.00336,0
0.00337,1
0.00338,1
0.00339,0
0.0034,0
0.00341,0
0.00342,0
0.00343,0
0.00344,0
0.00345,1
0.00346,1
0.00347,1
0.00348,1
0.00349,1
0.0035,0
0.00351,0
0.00352,1
0.00353,0
0.00354,1
0.00355,0
0.00356,0
0.00357,0
0.00358,0
0.00359,0
0.0036,0
0.00361,1
0.00362,0
0.00363,2
0.00364,0
0.00365,1
0.00366,0
0.00367,0
0.00368,0
