LECROYHDO6104,19236,Histogram
Segments,1,SegmentSize,456
Segment,TrigTime,TimeSinceSegment1
#1,23-Mar-2018 14:27:06,0                 
Time,Ampl
8.2e-005,0
8.4e-005,0
8.6e-005,0
8.8e-005,0
9e-005,0
9.2e-005,0
9.4e-005,0
9.6e-005,0
9.8e-005,0
0.0001,0
0.000102,0
0.000104,0
0.000106,0
0.000108,0
0.00011,0
0.000112,0
0.000114,0
0.000116,0
0.000118,0
0.00012,0
0.000122,0
0.000124,0
0.000126,0
0.000128,0
0.00013,0
0.000132,0
0.000134,0
0.000136,0
0.000138,0
0.00014,0
0.000142,0
0.000144,0
0.000146,0
0.000148,0
0.00015,0
0.000152,0
0.000154,0
0.000156,0
0.000158,0
0.00016,0
0.000162,0
0.000164,0
0.000166,0
0.000168,0
0.00017,0
0.000172,0
0.000174,0
0.000176,0
0.000178,0
0.00018,0
0.000182,0
0.000184,2
0.000186,0
0.000188,2
0.00019,0
0.000192,3
0.000194,0
0.000196,5
0.000198,0
0.0002,0
0.000202,21
0.000204,0
0.000206,39
0.000208,0
0.00021,53
0.000212,0
0.000214,145
0.000216,0
0.000218,0
0.00022,198
0.000222,0
0.000224,345
0.000226,0
0.000228,527
0.00023,0
0.000232,732
0.000234,0
0.000236,924
0.000238,0
0.00024,0
0.000242,980
0.000244,0
0.000246,1299
0.000248,0
0.00025,1311
0.000252,0
0.000254,1227
0.000256,0
0.000258,0
0.00026,977
0.000262,0
0.000264,849
0.000266,0
0.000268,823
0.00027,0
0.000272,758
0.000274,0
0.000276,661
0.000278,0
0.00028,0
0.000282,573
0.000284,0
0.000286,547
0.000288,0
0.00029,407
0.000292,0
0.000294,353
0.000296,0
0.000298,0
0.0003,333
0.000302,0
0.000304,258
0.000306,0
0.000308,220
0.00031,0
0.000312,175
0.000314,0
0.000316,180
0.000318,0
0.00032,0
0.000322,159
0.000324,0
0.000326,151
0.000328,0
0.00033,135
0.000332,0
0.000334,167
0.000336,0
0.000338,0
0.00034,158
0.000342,0
0.000344,169
0.000346,0
0.000348,164
0.00035,0
0.000352,173
0.000354,0
0.000356,203
0.000358,0
0.00036,0
0.000362,192
0.000364,0
0.000366,201
0.000368,0
0.00037,209
0.000372,0
0.000374,207
0.000376,0
0.000378,0
0.00038,199
0.000382,0
0.000384,251
0.000386,0
0.000388,267
0.00039,0
0.000392,353
0.000394,0
0.000396,341
0.000398,0
0.0004,0
0.000402,332
0.000404,0
0.000406,414
0.000408,0
0.00041,426
0.000412,0
0.000414,427
0.000416,0
0.000418,0
0.00042,374
0.000422,0
0.000424,430
0.000426,0
0.000428,504
0.00043,0
0.000432,509
0.000434,0
0.000436,496
0.000438,0
0.00044,0
0.000442,438
0.000444,0
0.000446,486
0.000448,0
0.00045,449
0.000452,0
0.000454,410
0.000456,0
0.000458,0
0.00046,440
0.000462,0
0.000464,400
0.000466,0
0.000468,361
0.00047,0
0.000472,300
0.000474,0
0.000476,299
0.000478,0
0.00048,0
0.000482,302
0.000484,0
0.000486,253
0.000488,0
0.00049,234
0.000492,0
0.000494,228
0.000496,0
0.000498,0
0.0005,210
0.000502,0
0.000504,192
0.000506,0
