LECROYHDO6104,19236,Histogram
Segments,1,SegmentSize,500
Segment,TrigTime,TimeSinceSegment1
#1,22-Mar-2018 23:58:18,0                 
Time,Ampl
7.2e-005,0
7.4e-005,0
7.6e-005,0
7.8e-005,0
8e-005,0
8.2e-005,0
8.4e-005,0
8.6e-005,0
8.8e-005,0
9e-005,0
9.2e-005,0
9.4e-005,0
9.6e-005,0
9.8e-005,0
0.0001,0
0.000102,0
0.000104,0
0.000106,0
0.000108,0
0.00011,0
0.000112,0
0.000114,0
0.000116,0
0.000118,0
0.00012,0
0.000122,0
0.000124,0
0.000126,0
0.000128,0
0.00013,0
0.000132,0
0.000134,0
0.000136,0
0.000138,0
0.00014,0
0.000142,0
0.000144,0
0.000146,0
0.000148,0
0.00015,0
0.000152,0
0.000154,0
0.000156,0
0.000158,0
0.00016,0
0.000162,0
0.000164,0
0.000166,0
0.000168,0
0.00017,0
0.000172,0
0.000174,0
0.000176,0
0.000178,0
0.00018,0
0.000182,0
0.000184,0
0.000186,0
0.000188,0
0.00019,0
0.000192,1
0.000194,0
0.000196,0
0.000198,0
0.0002,0
0.000202,2
0.000204,0
0.000206,6
0.000208,0
0.00021,5
0.000212,0
0.000214,9
0.000216,0
0.000218,0
0.00022,22
0.000222,0
0.000224,55
0.000226,0
0.000228,96
0.00023,0
0.000232,176
0.000234,0
0.000236,297
0.000238,0
0.00024,0
0.000242,367
0.000244,0
0.000246,544
0.000248,0
0.00025,723
0.000252,0
0.000254,736
0.000256,0
0.000258,0
0.00026,765
0.000262,0
0.000264,695
0.000266,0
0.000268,850
0.00027,0
0.000272,887
0.000274,0
0.000276,901
0.000278,0
0.00028,0
0.000282,757
0.000284,0
0.000286,860
0.000288,0
0.00029,755
0.000292,0
0.000294,701
0.000296,0
0.000298,0
0.0003,712
0.000302,0
0.000304,598
0.000306,0
0.000308,516
0.00031,0
0.000312,474
0.000314,0
0.000316,496
0.000318,0
0.00032,0
0.000322,449
0.000324,0
0.000326,367
0.000328,0
0.00033,384
0.000332,0
0.000334,335
0.000336,0
0.000338,0
0.00034,340
0.000342,0
0.000344,300
0.000346,0
0.000348,254
0.00035,0
0.000352,202
0.000354,0
0.000356,175
0.000358,0
0.00036,0
0.000362,133
0.000364,0
0.000366,109
0.000368,0
0.00037,85
0.000372,0
0.000374,69
0.000376,0
0.000378,0
0.00038,79
0.000382,0
0.000384,70
0.000386,0
0.000388,59
0.00039,0
0.000392,51
0.000394,0
0.000396,58
0.000398,0
0.0004,0
0.000402,35
0.000404,0
0.000406,40
0.000408,0
0.00041,26
0.000412,0
0.000414,27
0.000416,0
0.000418,0
0.00042,29
0.000422,0
0.000424,18
0.000426,0
0.000428,22
0.00043,0
0.000432,28
0.000434,0
0.000436,18
0.000438,0
0.00044,0
0.000442,15
0.000444,0
0.000446,18
0.000448,0
0.00045,15
0.000452,0
0.000454,18
0.000456,0
0.000458,0
0.00046,28
0.000462,0
0.000464,19
0.000466,0
0.000468,20
0.00047,0
0.000472,30
0.000474,0
0.000476,25
0.000478,0
0.00048,0
0.000482,30
0.000484,0
0.000486,27
0.000488,0
0.00049,35
0.000492,0
0.000494,44
0.000496,0
0.000498,0
0.0005,42
0.000502,0
0.000504,42
0.000506,0
0.000508,37
0.00051,0
0.000512,56
0.000514,0
0.000516,50
0.000518,0
0.00052,0
0.000522,52
0.000524,0
0.000526,57
0.000528,0
0.00053,87
0.000532,0
0.000534,84
0.000536,0
0.000538,0
0.00054,88
0.000542,0
0.000544,91
0.000546,0
0.000548,92
0.00055,0
0.000552,98
0.000554,0
0.000556,130
0.000558,0
0.00056,0
0.000562,94
0.000564,0
0.000566,111
0.000568,0
0.00057,119
0.000572,0
0.000574,139
0.000576,0
0.000578,0
0.00058,119
0.000582,0
0.000584,99
0.000586,0
0.000588,115
0.00059,0
0.000592,104
0.000594,0
0.000596,104
0.000598,0
0.0006,0
0.000602,109
0.000604,0
0.000606,110
0.000608,0
0.00061,105
0.000612,0
0.000614,87
0.000616,0
0.000618,0
0.00062,97
0.000622,0
0.000624,98
0.000626,0
0.000628,88
0.00063,0
0.000632,89
0.000634,0
0.000636,67
0.000638,0
0.00064,0
0.000642,64
0.000644,0
0.000646,51
0.000648,0
0.00065,46
0.000652,0
0.000654,55
0.000656,0
0.000658,0
0.00066,55
0.000662,0
0.000664,48
0.000666,0
0.000668,38
0.00067,0
0.000672,30
0.000674,0
0.000676,35
0.000678,0
0.00068,0
0.000682,23
0.000684,0
0.000686,21
0.000688,0
0.00069,33
0.000692,0
0.000694,18
0.000696,0
0.000698,0
0.0007,12
0.000702,0
0.000704,19
0.000706,0
0.000708,16
0.00071,0
0.000712,14
0.000714,0
0.000716,13
0.000718,0
0.00072,0
0.000722,7
0.000724,0
0.000726,6
0.000728,0
0.00073,5
0.000732,0
0.000734,6
0.000736,0
0.000738,0
0.00074,9
0.000742,0
0.000744,8
0.000746,0
0.000748,3
0.00075,0
0.000752,1
0.000754,0
0.000756,8
0.000758,0
0.00076,0
0.000762,3
0.000764,0
0.000766,4
0.000768,0
0.00077,3
0.000772,0
0.000774,11
0.000776,0
0.000778,0
0.00078,5
0.000782,0
0.000784,4
0.000786,0
0.000788,1
0.00079,0
0.000792,3
0.000794,0
0.000796,6
0.000798,0
0.0008,0
0.000802,2
0.000804,0
0.000806,4
0.000808,0
0.00081,5
0.000812,0
0.000814,0
0.000816,0
0.000818,0
0.00082,2
0.000822,0
0.000824,4
0.000826,0
0.000828,5
0.00083,0
0.000832,3
0.000834,0
0.000836,6
0.000838,0
0.00084,0
0.000842,11
0.000844,0
0.000846,6
0.000848,0
0.00085,11
0.000852,0
0.000854,6
0.000856,0
0.000858,0
0.00086,10
0.000862,0
0.000864,8
0.000866,0
0.000868,11
0.00087,0
0.000872,11
0.000874,0
0.000876,14
0.000878,0
0.00088,0
0.000882,9
0.000884,0
0.000886,13
0.000888,0
0.00089,7
0.000892,0
0.000894,9
0.000896,0
0.000898,0
0.0009,19
0.000902,0
0.000904,13
0.000906,0
0.000908,16
0.00091,0
0.000912,17
0.000914,0
0.000916,8
0.000918,0
0.00092,0
0.000922,16
0.000924,0
0.000926,15
0.000928,0
0.00093,22
0.000932,0
0.000934,16
0.000936,0
0.000938,0
0.00094,23
0.000942,0
0.000944,11
0.000946,0
0.000948,11
0.00095,0
0.000952,13
0.000954,0
0.000956,7
