LECROYHDO6104,19236,Histogram
Segments,1,SegmentSize,500
Segment,TrigTime,TimeSinceSegment1
#1,23-Mar-2018 14:44:18,0                 
Time,Ampl
-2.4e-005,0
-2e-005,0
-1.6e-005,0
-1.2e-005,0
-8e-006,0
-4e-006,0
-3.388e-020,0
4e-006,0
8e-006,0
1.2e-005,0
1.6e-005,0
2e-005,0
2.4e-005,0
2.8e-005,0
3.2e-005,0
3.6e-005,0
4e-005,0
4.4e-005,0
4.8e-005,0
5.2e-005,0
5.6e-005,0
6e-005,0
6.4e-005,0
6.8e-005,0
7.2e-005,0
7.6e-005,0
8e-005,0
8.4e-005,0
8.8e-005,0
9.2e-005,0
9.6e-005,0
0.0001,0
0.000104,0
0.000108,0
0.000112,0
0.000116,0
0.00012,0
0.000124,0
0.000128,0
0.000132,0
0.000136,0
0.00014,0
0.000144,0
0.000148,0
0.000152,0
0.000156,0
0.00016,0
0.000164,0
0.000168,0
0.000172,0
0.000176,0
0.00018,0
0.000184,0
0.000188,0
0.000192,0
0.000196,0
0.0002,0
0.000204,0
0.000208,0
0.000212,0
0.000216,0
0.00022,0
0.000224,0
0.000228,0
0.000232,0
0.000236,0
0.00024,0
0.000244,0
0.000248,0
0.000252,0
0.000256,0
0.00026,0
0.000264,0
0.000268,0
0.000272,0
0.000276,0
0.00028,0
0.000284,2
0.000288,2
0.000292,1
0.000296,0
0.0003,3
0.000304,12
0.000308,14
0.000312,26
0.000316,39
0.00032,44
0.000324,64
0.000328,112
0.000332,132
0.000336,0
0.00034,142
0.000344,183
0.000348,174
0.000352,242
0.000356,282
0.00036,299
0.000364,366
0.000368,405
0.000372,487
0.000376,0
0.00038,484
0.000384,582
0.000388,603
0.000392,574
0.000396,629
0.0004,592
0.000404,649
0.000408,654
0.000412,676
0.000416,0
0.00042,711
0.000424,809
0.000428,891
0.000432,809
0.000436,766
0.00044,821
0.000444,640
0.000448,591
0.000452,526
0.000456,0
0.00046,567
0.000464,606
0.000468,534
0.000472,567
0.000476,457
0.00048,525
0.000484,422
0.000488,409
0.000492,368
0.000496,0
0.0005,280
0.000504,224
0.000508,169
0.000512,218
0.000516,191
0.00052,193
0.000524,195
0.000528,180
0.000532,164
0.000536,0
0.00054,128
0.000544,130
0.000548,115
0.000552,116
0.000556,111
0.00056,85
0.000564,92
0.000568,106
0.000572,80
0.000576,0
0.00058,76
0.000584,74
0.000588,96
0.000592,56
0.000596,62
0.0006,68
0.000604,53
0.000608,35
0.000612,39
0.000616,0
0.00062,53
0.000624,36
0.000628,31
0.000632,31
0.000636,29
0.00064,35
0.000644,31
0.000648,33
0.000652,29
0.000656,0
0.00066,18
0.000664,17
0.000668,15
0.000672,10
0.000676,16
0.00068,17
0.000684,20
0.000688,16
0.000692,9
0.000696,0
0.0007,14
0.000704,11
0.000708,9
0.000712,14
0.000716,21
0.00072,8
0.000724,16
0.000728,19
0.000732,11
0.000736,0
0.00074,17
0.000744,26
0.000748,34
0.000752,23
0.000756,27
0.00076,33
0.000764,36
0.000768,37
0.000772,39
0.000776,0
0.00078,46
0.000784,55
0.000788,38
0.000792,58
0.000796,69
0.0008,78
0.000804,75
0.000808,83
0.000812,79
0.000816,0
0.00082,83
0.000824,88
0.000828,71
0.000832,106
0.000836,119
0.00084,129
0.000844,103
0.000848,121
0.000852,132
0.000856,0
0.00086,111
0.000864,123
0.000868,125
0.000872,105
0.000876,127
0.00088,112
0.000884,99
0.000888,134
0.000892,105
0.000896,0
0.0009,104
0.000904,106
0.000908,107
0.000912,110
0.000916,101
0.00092,111
0.000924,88
0.000928,61
0.000932,70
0.000936,0
0.00094,80
0.000944,66
0.000948,42
0.000952,58
0.000956,47
0.00096,50
0.000964,35
0.000968,43
0.000972,49
0.000976,0
0.00098,43
0.000984,27
0.000988,29
0.000992,33
0.000996,37
0.001,31
0.001004,31
0.001008,31
0.001012,33
0.001016,0
0.00102,33
0.001024,22
0.001028,24
0.001032,30
0.001036,9
0.00104,16
0.001044,18
0.001048,19
0.001052,22
0.001056,0
0.00106,27
0.001064,22
0.001068,23
0.001072,13
0.001076,14
0.00108,10
0.001084,6
0.001088,8
0.001092,14
0.001096,0
0.0011,10
0.001104,7
0.001108,9
0.001112,7
0.001116,8
0.00112,12
0.001124,15
0.001128,6
0.001132,10
0.001136,0
0.00114,6
0.001144,7
0.001148,4
0.001152,4
0.001156,4
0.00116,7
0.001164,4
0.001168,7
0.001172,4
0.001176,0
0.00118,11
0.001184,10
0.001188,8
0.001192,2
0.001196,6
0.0012,10
0.001204,10
0.001208,12
0.001212,7
0.001216,0
0.00122,9
0.001224,14
0.001228,14
0.001232,14
0.001236,11
0.00124,19
0.001244,22
0.001248,18
0.001252,12
0.001256,0
0.00126,13
0.001264,20
0.001268,15
0.001272,17
0.001276,25
0.00128,28
0.001284,19
0.001288,22
0.001292,7
0.001296,0
0.0013,28
0.001304,27
0.001308,14
0.001312,19
0.001316,31
0.00132,19
0.001324,23
0.001328,27
0.001332,27
0.001336,0
0.00134,22
0.001344,14
0.001348,23
0.001352,17
0.001356,21
0.00136,23
0.001364,18
0.001368,18
0.001372,30
0.001376,0
0.00138,21
0.001384,20
0.001388,22
0.001392,18
0.001396,12
0.0014,11
0.001404,7
0.001408,13
0.001412,11
0.001416,0
0.00142,13
0.001424,16
0.001428,16
0.001432,12
0.001436,11
0.00144,11
0.001444,13
0.001448,8
0.001452,9
0.001456,0
0.00146,9
0.001464,12
0.001468,6
0.001472,11
0.001476,8
0.00148,5
0.001484,10
0.001488,5
0.001492,8
0.001496,0
0.0015,5
0.001504,4
0.001508,3
0.001512,4
0.001516,7
0.00152,5
0.001524,6
0.001528,8
0.001532,3
0.001536,0
0.00154,5
0.001544,5
0.001548,3
0.001552,6
0.001556,2
0.00156,2
0.001564,3
0.001568,2
0.001572,4
0.001576,0
0.00158,2
0.001584,2
0.001588,4
0.001592,2
0.001596,4
0.0016,3
0.001604,1
0.001608,1
0.001612,2
0.001616,0
0.00162,3
0.001624,6
0.001628,2
0.001632,3
0.001636,1
0.00164,5
0.001644,2
0.001648,2
0.001652,4
0.001656,0
0.00166,3
0.001664,1
0.001668,2
0.001672,1
0.001676,3
0.00168,3
0.001684,6
0.001688,5
0.001692,3
0.001696,0
0.0017,5
0.001704,4
0.001708,5
0.001712,6
0.001716,8
0.00172,6
0.001724,5
0.001728,4
0.001732,4
0.001736,0
0.00174,4
0.001744,12
0.001748,7
0.001752,2
0.001756,4
0.00176,4
0.001764,4
0.001768,4
0.001772,8
0.001776,0
0.00178,5
0.001784,3
0.001788,4
0.001792,8
0.001796,9
0.0018,4
0.001804,2
0.001808,8
0.001812,3
0.001816,0
0.00182,6
0.001824,11
0.001828,6
0.001832,3
0.001836,3
0.00184,5
0.001844,3
0.001848,4
0.001852,3
0.001856,0
0.00186,0
0.001864,4
0.001868,5
0.001872,6
0.001876,4
0.00188,2
0.001884,3
0.001888,3
0.001892,0
0.001896,0
0.0019,6
0.001904,7
0.001908,4
0.001912,3
0.001916,3
0.00192,6
0.001924,3
0.001928,2
0.001932,1
0.001936,0
0.00194,1
0.001944,1
0.001948,0
0.001952,1
0.001956,2
0.00196,4
0.001964,5
0.001968,2
0.001972,1
