LECROYHDO6104,19236,Histogram
Segments,1,SegmentSize,500
Segment,TrigTime,TimeSinceSegment1
#1,23-Mar-2018 00:01:22,0                 
Time,Ampl
8.4e-005,0
8.6e-005,0
8.8e-005,0
9e-005,0
9.2e-005,0
9.4e-005,0
9.6e-005,0
9.8e-005,0
0.0001,0
0.000102,0
0.000104,0
0.000106,0
0.000108,0
0.00011,0
0.000112,0
0.000114,0
0.000116,0
0.000118,0
0.00012,0
0.000122,0
0.000124,0
0.000126,0
0.000128,0
0.00013,0
0.000132,0
0.000134,0
0.000136,0
0.000138,0
0.00014,0
0.000142,0
0.000144,0
0.000146,0
0.000148,0
0.00015,0
0.000152,0
0.000154,0
0.000156,0
0.000158,0
0.00016,0
0.000162,0
0.000164,0
0.000166,0
0.000168,0
0.00017,0
0.000172,0
0.000174,0
0.000176,0
0.000178,0
0.00018,0
0.000182,1
0.000184,0
0.000186,1
0.000188,0
0.00019,2
0.000192,0
0.000194,2
0.000196,0
0.000198,0
0.0002,0
0.000202,0
0.000204,4
0.000206,0
0.000208,5
0.00021,0
0.000212,6
0.000214,0
0.000216,11
0.000218,0
0.00022,0
0.000222,13
0.000224,0
0.000226,10
0.000228,0
0.00023,23
0.000232,0
0.000234,22
0.000236,0
0.000238,0
0.00024,48
0.000242,0
0.000244,82
0.000246,0
0.000248,160
0.00025,0
0.000252,176
0.000254,0
0.000256,223
0.000258,0
0.00026,0
0.000262,341
0.000264,0
0.000266,348
0.000268,0
0.00027,418
0.000272,0
0.000274,448
0.000276,0
0.000278,0
0.00028,556
0.000282,0
0.000284,581
0.000286,0
0.000288,619
0.00029,0
0.000292,643
0.000294,0
0.000296,651
0.000298,0
0.0003,0
0.000302,797
0.000304,0
0.000306,664
0.000308,0
0.00031,779
0.000312,0
0.000314,787
0.000316,0
0.000318,0
0.00032,660
0.000322,0
0.000324,610
0.000326,0
0.000328,545
0.00033,0
0.000332,612
0.000334,0
0.000336,659
0.000338,0
0.00034,0
0.000342,585
0.000344,0
0.000346,679
0.000348,0
0.00035,579
0.000352,0
0.000354,580
0.000356,0
0.000358,0
0.00036,445
0.000362,0
0.000364,456
0.000366,0
0.000368,395
0.00037,0
0.000372,334
0.000374,0
0.000376,297
0.000378,0
0.00038,0
0.000382,253
0.000384,0
0.000386,261
0.000388,0
0.00039,246
0.000392,0
0.000394,218
0.000396,0
0.000398,0
0.0004,179
0.000402,0
0.000404,160
0.000406,0
0.000408,197
0.00041,0
0.000412,129
0.000414,0
0.000416,110
0.000418,0
0.00042,0
0.000422,94
0.000424,0
0.000426,74
0.000428,0
0.00043,77
0.000432,0
0.000434,43
0.000436,0
0.000438,0
0.00044,59
0.000442,0
0.000444,64
0.000446,0
0.000448,47
0.00045,0
0.000452,49
0.000454,0
0.000456,41
0.000458,0
0.00046,0
0.000462,40
0.000464,0
0.000466,25
0.000468,0
0.00047,28
0.000472,0
0.000474,21
0.000476,0
0.000478,0
0.00048,15
0.000482,0
0.000484,17
0.000486,0
0.000488,18
0.00049,0
0.000492,21
0.000494,0
0.000496,16
0.000498,0
0.0005,0
0.000502,6
0.000504,0
0.000506,18
0.000508,0
0.00051,17
0.000512,0
0.000514,12
0.000516,0
0.000518,0
0.00052,9
0.000522,0
0.000524,14
0.000526,0
0.000528,12
0.00053,0
0.000532,12
0.000534,0
0.000536,24
0.000538,0
0.00054,0
0.000542,21
0.000544,0
0.000546,23
0.000548,0
0.00055,24
0.000552,0
0.000554,23
0.000556,0
0.000558,0
0.00056,32
0.000562,0
0.000564,42
0.000566,0
0.000568,40
0.00057,0
0.000572,39
0.000574,0
0.000576,33
0.000578,0
0.00058,0
0.000582,70
0.000584,0
0.000586,53
0.000588,0
0.00059,42
0.000592,0
0.000594,43
0.000596,0
0.000598,0
0.0006,44
0.000602,0
0.000604,56
0.000606,0
0.000608,61
0.00061,0
0.000612,66
0.000614,0
0.000616,69
0.000618,0
0.00062,0
0.000622,68
0.000624,0
0.000626,71
0.000628,0
0.00063,73
0.000632,0
0.000634,83
0.000636,0
0.000638,0
0.00064,62
0.000642,0
0.000644,71
0.000646,0
0.000648,53
0.00065,0
0.000652,57
0.000654,0
0.000656,66
0.000658,0
0.00066,0
0.000662,47
0.000664,0
0.000666,48
0.000668,0
0.00067,41
0.000672,0
0.000674,68
0.000676,0
0.000678,0
0.00068,62
0.000682,0
0.000684,59
0.000686,0
0.000688,43
0.00069,0
0.000692,40
0.000694,0
0.000696,47
0.000698,0
0.0007,0
0.000702,39
0.000704,0
0.000706,35
0.000708,0
0.00071,31
0.000712,0
0.000714,25
0.000716,0
0.000718,0
0.00072,29
0.000722,0
0.000724,26
0.000726,0
0.000728,21
0.00073,0
0.000732,21
0.000734,0
0.000736,16
0.000738,0
0.00074,0
0.000742,15
0.000744,0
0.000746,10
0.000748,0
0.00075,11
0.000752,0
0.000754,12
0.000756,0
0.000758,0
0.00076,15
0.000762,0
0.000764,8
0.000766,0
0.000768,10
0.00077,0
0.000772,6
0.000774,0
0.000776,5
0.000778,0
0.00078,0
0.000782,7
0.000784,0
0.000786,8
0.000788,0
0.00079,5
0.000792,0
0.000794,5
0.000796,0
0.000798,0
0.0008,6
0.000802,0
0.000804,2
0.000806,0
0.000808,2
0.00081,0
0.000812,3
0.000814,0
0.000816,3
0.000818,0
0.00082,0
0.000822,1
0.000824,0
0.000826,6
0.000828,0
0.00083,4
0.000832,0
0.000834,3
0.000836,0
0.000838,0
0.00084,2
0.000842,0
0.000844,2
0.000846,0
0.000848,0
0.00085,0
0.000852,1
0.000854,0
0.000856,0
0.000858,0
0.00086,0
0.000862,3
0.000864,0
0.000866,3
0.000868,0
0.00087,2
0.000872,0
0.000874,1
0.000876,0
0.000878,0
0.00088,5
0.000882,0
0.000884,6
0.000886,0
0.000888,7
0.00089,0
0.000892,7
0.000894,0
0.000896,5
0.000898,0
0.0009,0
0.000902,6
0.000904,0
0.000906,4
0.000908,0
0.00091,8
0.000912,0
0.000914,7
0.000916,0
0.000918,0
0.00092,4
0.000922,0
0.000924,5
0.000926,0
0.000928,12
0.00093,0
0.000932,8
0.000934,0
0.000936,7
0.000938,0
0.00094,0
0.000942,9
0.000944,0
0.000946,8
0.000948,0
0.00095,11
0.000952,0
0.000954,8
0.000956,0
0.000958,0
0.00096,7
0.000962,0
0.000964,8
0.000966,0
0.000968,3
0.00097,0
0.000972,8
0.000974,0
0.000976,9
0.000978,0
0.00098,0
0.000982,4
0.000984,0
0.000986,3
0.000988,0
0.00099,4
0.000992,0
0.000994,4
0.000996,0
