LECROYHDO6104,19236,Histogram
Segments,1,SegmentSize,500
Segment,TrigTime,TimeSinceSegment1
#1,23-Mar-2018 14:56:57,0                 
Time,Ampl
0.00121,117
0.00122,164
0.00123,95
0.00124,78
0.00125,83
0.00126,127
0.00127,80
0.00128,84
0.00129,71
0.0013,108
0.00131,63
0.00132,46
0.00133,74
0.00134,70
0.00135,51
0.00136,48
0.00137,45
0.00138,64
0.00139,36
0.0014,34
0.00141,35
0.00142,57
0.00143,33
0.00144,26
0.00145,29
0.00146,46
0.00147,27
0.00148,18
0.00149,26
0.0015,32
0.00151,23
0.00152,24
0.00153,30
0.00154,47
0.00155,34
0.00156,31
0.00157,44
0.00158,55
0.00159,43
0.0016,43
0.00161,50
0.00162,61
0.00163,49
0.00164,75
0.00165,56
0.00166,83
0.00167,67
0.00168,57
0.00169,66
0.0017,95
0.00171,79
0.00172,65
0.00173,55
0.00174,92
0.00175,64
0.00176,45
0.00177,42
0.00178,65
0.00179,44
0.0018,39
0.00181,44
0.00182,52
0.00183,34
0.00184,46
0.00185,25
0.00186,61
0.00187,29
0.00188,29
0.00189,27
0.0019,39
0.00191,22
0.00192,29
0.00193,33
0.00194,28
0.00195,15
0.00196,21
0.00197,23
0.00198,26
0.00199,17
0.002,16
0.00201,11
0.00202,26
0.00203,14
0.00204,16
0.00205,16
0.00206,19
0.00207,13
0.00208,17
0.00209,15
0.0021,27
0.00211,17
0.00212,11
0.00213,13
0.00214,21
0.00215,26
0.00216,13
0.00217,25
0.00218,28
0.00219,24
0.0022,22
0.00221,18
0.00222,31
0.00223,33
0.00224,18
0.00225,22
0.00226,34
0.00227,22
0.00228,20
0.00229,26
0.0023,29
0.00231,18
0.00232,23
0.00233,20
0.00234,31
0.00235,20
0.00236,10
0.00237,20
0.00238,29
0.00239,17
0.0024,17
0.00241,15
0.00242,16
0.00243,14
0.00244,9
0.00245,17
0.00246,19
0.00247,9
0.00248,16
0.00249,21
0.0025,21
0.00251,9
0.00252,20
0.00253,14
0.00254,21
0.00255,6
0.00256,6
0.00257,7
0.00258,16
0.00259,2
0.0026,6
0.00261,6
0.00262,17
0.00263,8
0.00264,6
0.00265,5
0.00266,15
0.00267,7
0.00268,11
0.00269,4
0.0027,10
0.00271,10
0.00272,4
0.00273,7
0.00274,16
0.00275,8
0.00276,13
0.00277,9
0.00278,8
0.00279,7
0.0028,12
0.00281,10
0.00282,23
0.00283,9
0.00284,8
0.00285,10
0.00286,13
0.00287,17
0.00288,4
0.00289,10
0.0029,10
0.00291,10
0.00292,5
0.00293,9
0.00294,12
0.00295,7
0.00296,9
0.00297,7
0.00298,10
0.00299,9
0.003,12
0.00301,3
0.00302,6
0.00303,2
0.00304,6
0.00305,3
0.00306,6
0.00307,5
0.00308,6
0.00309,8
0.0031,11
0.00311,6
0.00312,4
0.00313,7
0.00314,4
0.00315,7
0.00316,2
0.00317,2
0.00318,5
0.00319,6
0.0032,3
0.00321,6
0.00322,2
0.00323,4
0.00324,4
0.00325,3
0.00326,3
0.00327,4
0.00328,5
0.00329,2
0.0033,5
0.00331,6
0.00332,4
0.00333,3
0.00334,7
0.00335,4
0.00336,3
0.00337,1
0.00338,5
0.00339,4
0.0034,6
0.00341,3
0.00342,3
0.00343,6
0.00344,5
0.00345,1
0.00346,6
0.00347,3
0.00348,2
0.00349,4
0.0035,6
0.00351,1
0.00352,5
0.00353,7
0.00354,4
0.00355,2
0.00356,6
0.00357,7
0.00358,5
0.00359,3
0.0036,4
0.00361,5
0.00362,4
0.00363,1
0.00364,1
0.00365,2
0.00366,2
0.00367,2
0.00368,2
0.00369,2
0.0037,1
0.00371,2
0.00372,1
0.00373,0
0.00374,1
0.00375,2
0.00376,3
0.00377,2
0.00378,3
0.00379,0
0.0038,4
0.00381,1
0.00382,2
0.00383,0
0.00384,2
0.00385,3
0.00386,1
0.00387,0
0.00388,3
0.00389,3
0.0039,3
0.00391,4
0.00392,2
0.00393,3
0.00394,0
0.00395,3
0.00396,3
0.00397,2
0.00398,2
0.00399,2
0.004,2
0.00401,2
0.00402,1
0.00403,3
0.00404,1
0.00405,1
0.00406,0
0.00407,1
0.00408,3
0.00409,3
0.0041,1
0.00411,2
0.00412,3
0.00413,2
0.00414,1
0.00415,4
0.00416,1
0.00417,4
0.00418,3
0.00419,1
0.0042,0
0.00421,1
0.00422,2
0.00423,2
0.00424,0
0.00425,2
0.00426,0
0.00427,1
0.00428,1
0.00429,1
0.0043,1
0.00431,0
0.00432,1
0.00433,1
0.00434,0
0.00435,0
0.00436,1
0.00437,1
0.00438,0
0.00439,1
0.0044,1
0.00441,0
