LECROYHDO6104,19236,Histogram
Segments,1,SegmentSize,431
Segment,TrigTime,TimeSinceSegment1
#1,23-Mar-2018 12:48:35,0                 
Time,Ampl
-9e-005,0
-8e-005,0
-7e-005,0
-6e-005,0
-5e-005,0
-4e-005,0
-3e-005,0
-2e-005,0
-1e-005,0
1.931e-019,0
1e-005,0
2e-005,0
3e-005,0
4e-005,0
5e-005,0
6e-005,0
7e-005,0
8e-005,0
9e-005,0
0.0001,0
0.00011,0
0.00012,0
0.00013,0
0.00014,0
0.00015,0
0.00016,0
0.00017,0
0.00018,0
0.00019,0
0.0002,0
0.00021,0
0.00022,0
0.00023,0
0.00024,0
0.00025,0
0.00026,0
0.00027,0
0.00028,0
0.00029,2
0.0003,2
0.00031,6
0.00032,7
0.00033,14
0.00034,75
0.00035,86
0.00036,120
0.00037,147
0.00038,380
0.00039,331
0.0004,407
0.00041,524
0.00042,931
0.00043,748
0.00044,921
0.00045,969
0.00046,1684
0.00047,1128
0.00048,1096
0.00049,1176
0.0005,1782
0.00051,1049
0.00052,992
0.00053,888
0.00054,1152
0.00055,648
0.00056,571
0.00057,475
0.00058,543
0.00059,317
0.0006,257
0.00061,242
0.00062,306
0.00063,196
0.00064,159
0.00065,157
0.00066,239
0.00067,116
0.00068,133
0.00069,116
0.0007,171
0.00071,80
0.00072,79
0.00073,89
0.00074,104
0.00075,66
0.00076,52
0.00077,45
0.00078,66
0.00079,32
0.0008,27
0.00081,38
0.00082,54
0.00083,32
0.00084,37
0.00085,44
0.00086,80
0.00087,70
0.00088,59
0.00089,77
0.0009,152
0.00091,105
0.00092,135
0.00093,143
0.00094,283
0.00095,185
0.00096,211
0.00097,201
0.00098,333
0.00099,210
0.001,216
0.00101,183
0.00102,286
0.00103,175
0.00104,194
0.00105,146
0.00106,197
0.00107,136
0.00108,106
0.00109,89
0.0011,150
0.00111,98
0.00112,81
0.00113,84
0.00114,113
0.00115,75
0.00116,67
0.00117,72
0.00118,85
0.00119,52
0.0012,53
0.00121,50
0.00122,58
0.00123,41
0.00124,57
0.00125,34
0.00126,48
0.00127,22
0.00128,24
0.00129,31
0.0013,27
0.00131,22
0.00132,19
0.00133,17
0.00134,25
0.00135,26
0.00136,15
0.00137,29
0.00138,42
0.00139,35
0.0014,32
0.00141,28
0.00142,56
0.00143,35
0.00144,50
0.00145,37
0.00146,87
0.00147,40
0.00148,52
0.00149,45
0.0015,85
0.00151,54
0.00152,55
0.00153,49
0.00154,85
0.00155,52
0.00156,35
0.00157,39
0.00158,47
0.00159,35
0.0016,33
0.00161,28
0.00162,32
0.00163,31
0.00164,23
0.00165,29
0.00166,29
0.00167,25
0.00168,21
0.00169,26
0.0017,36
0.00171,18
0.00172,22
0.00173,24
0.00174,17
0.00175,12
0.00176,13
0.00177,9
0.00178,14
0.00179,7
0.0018,9
0.00181,15
0.00182,15
0.00183,5
0.00184,6
0.00185,6
0.00186,9
0.00187,12
0.00188,8
0.00189,4
0.0019,18
0.00191,11
0.00192,8
0.00193,8
0.00194,13
0.00195,14
0.00196,14
0.00197,9
0.00198,33
0.00199,18
0.002,17
0.00201,20
0.00202,19
0.00203,18
0.00204,16
0.00205,16
0.00206,20
0.00207,11
0.00208,16
0.00209,16
0.0021,25
0.00211,9
0.00212,7
0.00213,6
0.00214,12
0.00215,9
0.00216,9
0.00217,8
0.00218,17
0.00219,11
0.0022,12
0.00221,7
0.00222,9
0.00223,3
0.00224,9
0.00225,4
0.00226,13
0.00227,6
0.00228,12
0.00229,9
0.0023,2
0.00231,4
0.00232,4
0.00233,11
0.00234,2
0.00235,5
0.00236,3
0.00237,5
0.00238,6
0.00239,7
0.0024,6
0.00241,4
0.00242,2
0.00243,1
0.00244,3
0.00245,3
0.00246,5
0.00247,3
0.00248,3
0.00249,1
0.0025,6
0.00251,7
0.00252,5
0.00253,4
0.00254,12
0.00255,3
0.00256,8
0.00257,6
0.00258,4
0.00259,4
0.0026,5
0.00261,6
0.00262,4
0.00263,5
0.00264,4
0.00265,6
0.00266,3
0.00267,3
0.00268,0
0.00269,5
0.0027,2
0.00271,3
0.00272,1
0.00273,1
0.00274,6
0.00275,4
0.00276,2
0.00277,1
0.00278,2
0.00279,2
0.0028,1
0.00281,3
0.00282,2
0.00283,1
0.00284,1
0.00285,3
0.00286,6
0.00287,2
0.00288,0
0.00289,1
0.0029,1
0.00291,1
0.00292,1
0.00293,2
0.00294,1
0.00295,2
0.00296,1
0.00297,1
0.00298,6
0.00299,3
0.003,1
0.00301,1
0.00302,4
0.00303,0
0.00304,0
0.00305,2
0.00306,3
0.00307,1
0.00308,0
0.00309,1
0.0031,4
0.00311,3
0.00312,0
0.00313,0
0.00314,2
0.00315,0
0.00316,0
0.00317,0
0.00318,2
0.00319,2
0.0032,2
0.00321,0
0.00322,1
0.00323,0
0.00324,1
0.00325,1
0.00326,2
0.00327,1
0.00328,4
0.00329,2
0.0033,0
0.00331,1
0.00332,0
0.00333,0
0.00334,1
0.00335,0
0.00336,0
0.00337,1
0.00338,1
0.00339,2
0.0034,1
0.00341,0
0.00342,1
0.00343,0
0.00344,0
0.00345,0
0.00346,0
0.00347,1
0.00348,1
0.00349,1
0.0035,0
0.00351,1
0.00352,0
0.00353,1
0.00354,1
0.00355,1
0.00356,0
0.00357,0
0.00358,0
0.00359,0
0.0036,0
0.00361,1
0.00362,0
0.00363,0
0.00364,0
0.00365,1
0.00366,0
0.00367,1
0.00368,1
0.00369,0
0.0037,0
0.00371,0
0.00372,0
0.00373,0
0.00374,1
0.00375,0
0.00376,0
0.00377,0
0.00378,0
0.00379,0
0.0038,0
0.00381,0
0.00382,0
0.00383,0
0.00384,0
0.00385,0
0.00386,0
0.00387,1
0.00388,0
0.00389,0
0.0039,0
0.00391,0
0.00392,0
0.00393,1
0.00394,0
0.00395,0
0.00396,0
0.00397,0
0.00398,1
0.00399,0
0.004,1
0.00401,2
0.00402,0
0.00403,0
0.00404,0
0.00405,0
0.00406,2
0.00407,0
0.00408,1
0.00409,0
0.0041,0
0.00411,0
0.00412,0
0.00413,2
0.00414,0
0.00415,0
0.00416,0
0.00417,1
0.00418,0
0.00419,0
0.0042,0
0.00421,0
