LECROYHDO6104,19236,Histogram
Segments,1,SegmentSize,431
Segment,TrigTime,TimeSinceSegment1
#1,23-Mar-2018 13:13:37,0                 
Time,Ampl
0.000152,0
0.000154,9
0.000156,0
0.000158,0
0.00016,8
0.000162,0
0.000164,12
0.000166,0
0.000168,10
0.00017,0
0.000172,24
0.000174,0
0.000176,30
0.000178,0
0.00018,0
0.000182,43
0.000184,0
0.000186,43
0.000188,0
0.00019,31
0.000192,0
0.000194,36
0.000196,0
0.000198,0
0.0002,48
0.000202,0
0.000204,39
0.000206,0
0.000208,48
0.00021,0
0.000212,66
0.000214,0
0.000216,64
0.000218,0
0.00022,0
0.000222,74
0.000224,0
0.000226,87
0.000228,0
0.00023,109
0.000232,0
0.000234,186
0.000236,0
0.000238,0
0.00024,240
0.000242,0
0.000244,319
0.000246,0
0.000248,374
0.00025,0
0.000252,469
0.000254,0
0.000256,541
0.000258,0
0.00026,0
0.000262,587
0.000264,0
0.000266,683
0.000268,0
0.00027,710
0.000272,0
0.000274,825
0.000276,0
0.000278,0
0.00028,922
0.000282,0
0.000284,915
0.000286,0
0.000288,964
0.00029,0
0.000292,969
0.000294,0
0.000296,1084
0.000298,0
0.0003,0
0.000302,1120
0.000304,0
0.000306,976
0.000308,0
0.00031,1077
0.000312,0
0.000314,935
0.000316,0
0.000318,0
0.00032,966
0.000322,0
0.000324,832
0.000326,0
0.000328,920
0.00033,0
0.000332,811
0.000334,0
0.000336,807
0.000338,0
0.00034,0
0.000342,737
0.000344,0
0.000346,721
0.000348,0
0.00035,766
0.000352,0
0.000354,536
0.000356,0
0.000358,0
0.00036,503
0.000362,0
0.000364,516
0.000366,0
0.000368,462
0.00037,0
0.000372,431
0.000374,0
0.000376,326
0.000378,0
0.00038,0
0.000382,320
0.000384,0
0.000386,271
0.000388,0
0.00039,251
0.000392,0
0.000394,239
0.000396,0
0.000398,0
0.0004,164
0.000402,0
0.000404,185
0.000406,0
0.000408,159
0.00041,0
0.000412,124
0.000414,0
0.000416,109
0.000418,0
0.00042,0
0.000422,85
0.000424,0
0.000426,84
0.000428,0
0.00043,84
0.000432,0
0.000434,89
0.000436,0
0.000438,0
0.00044,64
0.000442,0
0.000444,73
0.000446,0
0.000448,48
0.00045,0
0.000452,40
0.000454,0
0.000456,38
0.000458,0
0.00046,0
0.000462,34
0.000464,0
0.000466,34
0.000468,0
0.00047,21
0.000472,0
0.000474,43
0.000476,0
0.000478,0
0.00048,37
0.000482,0
0.000484,36
0.000486,0
0.000488,35
0.00049,0
0.000492,45
0.000494,0
0.000496,42
0.000498,0
0.0005,0
0.000502,41
0.000504,0
0.000506,41
0.000508,0
0.00051,49
0.000512,0
0.000514,53
0.000516,0
0.000518,0
0.00052,61
0.000522,0
0.000524,50
0.000526,0
0.000528,77
0.00053,0
0.000532,82
0.000534,0
0.000536,69
0.000538,0
0.00054,0
0.000542,60
0.000544,0
0.000546,73
0.000548,0
0.00055,62
0.000552,0
0.000554,87
0.000556,0
0.000558,0
0.00056,77
0.000562,0
0.000564,99
0.000566,0
0.000568,73
0.00057,0
0.000572,92
0.000574,0
0.000576,88
0.000578,0
0.00058,0
0.000582,89
0.000584,0
0.000586,78
0.000588,0
0.00059,71
0.000592,0
0.000594,112
0.000596,0
0.000598,0
0.0006,83
0.000602,0
