LECROYHDO6104,19236,Histogram
Segments,1,SegmentSize,500
Segment,TrigTime,TimeSinceSegment1
#1,23-Mar-2018 13:28:44,0                 
Time,Ampl
0.000124,0
0.000128,0
0.000132,0
0.000136,0
0.00014,0
0.000144,0
0.000148,0
0.000152,0
0.000156,0
0.00016,0
0.000164,0
0.000168,0
0.000172,0
0.000176,0
0.00018,0
0.000184,0
0.000188,0
0.000192,0
0.000196,0
0.0002,0
0.000204,0
0.000208,0
0.000212,0
0.000216,0
0.00022,0
0.000224,0
0.000228,0
0.000232,0
0.000236,0
0.00024,0
0.000244,0
0.000248,0
0.000252,0
0.000256,0
0.00026,0
0.000264,0
0.000268,0
0.000272,0
0.000276,0
0.00028,0
0.000284,0
0.000288,0
0.000292,0
0.000296,0
0.0003,0
0.000304,0
0.000308,2
0.000312,4
0.000316,0
0.00032,14
0.000324,11
0.000328,27
0.000332,66
0.000336,113
0.00034,190
0.000344,254
0.000348,391
0.000352,554
0.000356,0
0.00036,698
0.000364,742
0.000368,949
0.000372,1110
0.000376,1091
0.00038,1125
0.000384,1065
0.000388,959
0.000392,832
0.000396,0
0.0004,728
0.000404,739
0.000408,622
0.000412,492
0.000416,452
0.00042,407
0.000424,371
0.000428,342
0.000432,302
0.000436,0
0.00044,259
0.000444,268
0.000448,227
0.000452,171
0.000456,194
0.00046,191
0.000464,160
0.000468,155
0.000472,127
0.000476,0
0.00048,114
0.000484,92
0.000488,82
0.000492,92
0.000496,73
0.0005,71
0.000504,55
0.000508,55
0.000512,37
0.000516,0
0.00052,46
0.000524,39
0.000528,36
0.000532,34
0.000536,49
0.00054,43
0.000544,47
0.000548,50
0.000552,37
0.000556,0
0.00056,42
0.000564,55
0.000568,51
0.000572,49
0.000576,73
0.00058,64
0.000584,75
0.000588,79
0.000592,97
0.000596,0
0.0006,114
0.000604,130
0.000608,112
0.000612,125
0.000616,131
0.00062,150
0.000624,144
0.000628,179
0.000632,206
0.000636,0
0.00064,174
0.000644,197
0.000648,204
0.000652,239
0.000656,271
0.00066,286
0.000664,278
0.000668,297
0.000672,306
0.000676,0
0.00068,269
0.000684,275
0.000688,289
0.000692,320
0.000696,285
0.0007,272
0.000704,252
0.000708,282
0.000712,261
0.000716,0
0.00072,256
0.000724,286
0.000728,209
0.000732,215
0.000736,186
0.00074,193
0.000744,187
0.000748,168
0.000752,138
0.000756,0
0.00076,169
0.000764,158
0.000768,135
0.000772,79
0.000776,95
0.00078,87
0.000784,82
0.000788,92
0.000792,99
0.000796,0
0.0008,73
0.000804,60
0.000808,55
0.000812,44
0.000816,50
0.00082,51
0.000824,40
0.000828,34
0.000832,24
0.000836,0
0.00084,23
0.000844,20
0.000848,26
0.000852,27
0.000856,25
0.00086,19
0.000864,23
0.000868,20
0.000872,19
0.000876,0
0.00088,15
0.000884,14
0.000888,13
0.000892,10
0.000896,8
0.0009,14
0.000904,15
0.000908,16
0.000912,8
0.000916,0
0.00092,7
0.000924,14
0.000928,8
0.000932,10
0.000936,10
0.00094,14
0.000944,14
0.000948,15
0.000952,13
0.000956,0
0.00096,12
0.000964,13
0.000968,22
0.000972,17
0.000976,18
0.00098,25
0.000984,14
0.000988,26
0.000992,30
0.000996,0
0.001,33
0.001004,25
0.001008,27
0.001012,31
0.001016,41
0.00102,40
0.001024,42
0.001028,30
0.001032,34
0.001036,0
0.00104,34
0.001044,58
0.001048,29
0.001052,59
0.001056,53
0.00106,50
0.001064,44
0.001068,41
0.001072,41
0.001076,0
0.00108,53
0.001084,55
0.001088,53
0.001092,40
0.001096,35
0.0011,41
0.001104,31
0.001108,30
0.001112,46
0.001116,0
0.00112,35
0.001124,26
0.001128,39
0.001132,31
0.001136,25
0.00114,30
0.001144,20
0.001148,17
0.001152,23
0.001156,0
0.00116,16
0.001164,20
0.001168,17
0.001172,10
0.001176,13
0.00118,11
0.001184,11
0.001188,13
0.001192,18
0.001196,0
0.0012,7
0.001204,10
0.001208,4
0.001212,6
0.001216,6
0.00122,8
0.001224,10
0.001228,3
0.001232,7
0.001236,0
0.00124,3
0.001244,8
0.001248,10
0.001252,4
0.001256,3
0.00126,1
0.001264,5
0.001268,2
0.001272,2
0.001276,0
0.00128,1
0.001284,4
0.001288,2
0.001292,8
0.001296,2
0.0013,5
0.001304,2
0.001308,4
0.001312,1
0.001316,0
0.00132,1
0.001324,6
0.001328,8
0.001332,2
0.001336,5
0.00134,4
0.001344,1
0.001348,3
0.001352,7
0.001356,0
0.00136,6
0.001364,6
0.001368,9
0.001372,12
0.001376,3
0.00138,12
0.001384,5
0.001388,10
0.001392,8
0.001396,0
0.0014,8
0.001404,8
0.001408,7
0.001412,7
0.001416,9
0.00142,11
0.001424,7
0.001428,6
0.001432,9
0.001436,0
0.00144,3
0.001444,8
0.001448,7
0.001452,5
0.001456,17
0.00146,3
0.001464,7
0.001468,5
0.001472,6
0.001476,0
0.00148,4
0.001484,5
0.001488,4
0.001492,6
0.001496,5
0.0015,4
0.001504,7
0.001508,6
0.001512,5
0.001516,0
0.00152,4
0.001524,3
0.001528,3
0.001532,2
0.001536,1
0.00154,4
0.001544,5
0.001548,4
0.001552,5
0.001556,0
0.00156,0
0.001564,4
0.001568,3
0.001572,2
0.001576,0
0.00158,2
0.001584,1
0.001588,0
0.001592,3
0.001596,0
0.0016,0
0.001604,1
0.001608,1
0.001612,1
0.001616,1
0.00162,0
0.001624,2
0.001628,3
0.001632,0
0.001636,0
0.00164,1
0.001644,0
0.001648,2
0.001652,0
0.001656,5
0.00166,5
0.001664,1
0.001668,0
0.001672,1
0.001676,0
0.00168,1
0.001684,1
0.001688,0
0.001692,2
0.001696,2
0.0017,0
0.001704,1
0.001708,2
0.001712,0
0.001716,0
0.00172,0
0.001724,0
0.001728,1
0.001732,1
0.001736,0
0.00174,0
0.001744,1
0.001748,1
0.001752,1
0.001756,0
0.00176,0
0.001764,0
0.001768,1
0.001772,3
0.001776,1
0.00178,1
0.001784,0
0.001788,2
0.001792,1
0.001796,0
0.0018,3
0.001804,1
0.001808,0
0.001812,1
0.001816,3
0.00182,3
0.001824,1
0.001828,2
0.001832,1
0.001836,0
0.00184,1
0.001844,2
0.001848,1
0.001852,0
0.001856,1
0.00186,1
0.001864,2
0.001868,2
0.001872,0
0.001876,0
0.00188,1
0.001884,1
0.001888,0
0.001892,1
0.001896,0
0.0019,4
0.001904,1
0.001908,3
0.001912,1
0.001916,0
0.00192,0
0.001924,1
0.001928,0
0.001932,3
0.001936,0
0.00194,2
0.001944,1
0.001948,0
0.001952,0
0.001956,0
0.00196,1
0.001964,0
0.001968,0
0.001972,1
0.001976,1
0.00198,0
0.001984,1
0.001988,1
0.001992,0
0.001996,0
0.002,0
0.002004,0
0.002008,0
0.002012,0
0.002016,0
0.00202,0
0.002024,0
0.002028,0
0.002032,0
0.002036,0
0.00204,1
0.002044,1
0.002048,0
0.002052,0
0.002056,0
0.00206,0
0.002064,0
0.002068,0
0.002072,0
0.002076,0
0.00208,1
0.002084,0
0.002088,0
0.002092,0
0.002096,0
0.0021,0
0.002104,0
0.002108,1
0.002112,0
0.002116,0
0.00212,0
